748	62
749	1
750	1
751	17
752	0
753	0
754	0
755	1
756	17
757	2
758	1
759	77
760	0
761	0
762	9
763	40
764	6
765	0
766	0
767	2
768	37
769	4
770	1
771	4
772	21
773	0
774	5
776	0
777	2
778	1
779	50
781	4
782	1
783	34
784	74
785	1
786	1
787	0
788	2
789	7
790	2
791	2
792	4
794	4
795	3
796	25
797	94
798	11
799	0
800	0
801	5
802	25
803	0
804	8
805	0
806	0
807	3
808	21
810	10
812	1
813	14
814	0
815	2
816	3
817	1
818	84
819	0
820	15
821	2
822	2
823	12
824	2
825	0
826	1
827	0
828	25
829	2
830	0
831	1
832	6
833	3
834	17
835	10
836	38
837	1
838	12
839	167
840	14
841	0
842	1
843	3
844	1
845	0
846	154
847	4
848	0
849	0
850	289
851	9
852	5
853	95
854	0
855	17
856	0
857	0
858	67
859	0
860	0
861	1
862	22
863	0
864	2
865	1
866	1
867	6
868	0
869	2
870	5
871	2
872	2
873	2
874	0
875	16
876	7
877	34
878	15
879	0
880	0
881	102
882	0
883	0
884	29
885	3
886	13
887	0
888	1
889	2
890	4
891	0
892	3
893	15
894	16
895	5
896	85
897	2
898	7
899	3
900	2
901	7
902	0
904	42
905	0
906	2
907	0
908	0
910	2
911	9
912	74
913	1
915	13
916	0
917	2
918	3
919	0
920	27
921	1
922	2
923	0
924	43
925	0
926	1
927	35
928	3
929	0
930	33
931	1
932	0
933	21
934	2
935	0
936	58
937	7
938	8
939	24
940	15
941	67
942	28
943	2
944	1
945	8
946	27
947	25
948	3
949	0
950	13
951	14
952	46
953	10
954	25
955	0
956	0
957	5
958	54
959	5
960	6
961	0
962	7
963	17
964	198
965	29
966	3
967	18
969	16
970	2
971	2
972	4
973	10
974	0
975	4
976	10
977	15
978	6
979	6
980	6
981	3
982	10
983	0
984	1
985	3
986	0
988	37
989	886
991	33
992	1
993	4
994	8
995	0
996	0
997	6
998	0
999	17
1000	0
1001	4
1002	117
1003	0
1004	22
1005	2
1006	0
1007	2
1008	1
1009	1
1010	4
1011	40
1012	37
1013	8
1014	27
1015	0
1016	161
1017	7
1018	0
1019	1
1020	132
1021	1
1022	1
1023	393
1024	0
1025	3
1026	160
1027	0
1028	2
1029	21
1030	0
1031	0
1032	0
1033	28
1034	1
1035	0
1036	3
1037	28
1038	0
1039	14
1040	9
1042	29
1043	0
1044	229
1045	0
1046	4
1047	0
1048	241
1049	0
1050	4
1051	19
1052	12
1053	0
1054	6
1055	9
1056	0
1057	91
1058	2
1059	12
1060	14
1061	1
1062	0
1064	4
1065	12
1066	5
1067	2
1068	192
1069	0
1070	1
1071	15
1072	21
1073	33
1074	0
1075	6
1076	0
1077	1
1078	0
1079	32
1080	0
1081	11
1082	7
1083	1
1084	2
1086	18
1087	4
1088	5
1089	0
1090	3
1091	3
1092	1
1093	0
1094	2
1095	8
1097	0
1098	2
1099	2
1100	14
1101	0
1102	0
1103	3
1104	12
1105	14
1106	3
1107	7
1109	0
1110	13
1111	0
1112	4
1113	0
1114	1
1115	0
1116	6
1117	4
1118	158
1119	19
1120	7
1121	7
1122	0
1123	0
1124	4
1125	49
1126	37
1127	0
1128	29
1129	23
1130	0
1131	4
1132	0
1133	0
1134	1
1135	1
1136	13
1137	11
1138	8
1139	16
1140	0
1141	117
1142	5
1143	3
1144	1
1145	0
1146	12
1147	0
1148	5
1149	2
1150	0
1151	0
1152	0
1153	28
1154	0
1155	0
1156	0
1157	4
1158	127
1159	0
1160	3
1161	5
1162	0
1163	29
1164	2
1166	4
1167	2
1168	1
1169	270
1170	0
1171	23
1172	4
1173	7
1174	1
1175	126
1176	0
1177	16
1178	0
1179	0
1180	0
1181	1
1182	0
1183	4
1184	2
1185	4
1186	26
1187	2
1188	17
1189	0
1190	0
1191	10
1192	9
1193	0
1194	0
1195	356
1196	0
1197	2
1198	12
1199	10
1200	0
1201	0
1202	1
1203	1
1204	7
1205	8
1206	0
1207	0
1208	0
1209	1
1210	3
1211	3
1212	0
1213	237
1214	4
1215	1
1216	54
1217	9
1218	20
1219	0
1220	4
1221	7
1222	173
1223	10
1224	2
1225	3
1226	15
1227	6
1228	2
1229	14
1230	2
1232	11
1233	0
1234	14
1235	131
1236	5
1237	13
1238	0
1239	37
1240	58
1241	7
1242	29
1243	45
1244	62
1245	3
1246	9
1247	87
1248	3
1249	20
1250	2
1251	0
1252	21
1253	0
1254	12
1255	1
1256	9
1257	25
1258	0
1259	0
1260	238
1261	9
1262	5
1263	18
1264	0
1265	44
1266	3
1267	59
1268	11
1269	0
1270	0
1271	53
1272	4
1273	0
1274	40
1275	10
1276	5
1277	0
1278	5
1279	22
1280	22
1281	370
1282	19
1283	0
1284	0
1285	27
1286	0
1287	34
1288	25
1289	4
1290	16
1291	2
1292	2
1293	7
1294	7
1295	11
1296	394
1297	11
1298	3
1299	47
1300	1
1301	6
1302	1
1303	3
1304	2
1305	23
1306	0
1307	47
1308	1
1309	9
1310	13
1311	0
1312	4
1313	1
1314	2
1315	30
1316	0
1317	3
1318	1
1319	20
1320	0
1322	3
1323	5
1324	3
1325	2
1326	0
1327	0
1328	39
1329	3
1330	4
1331	4
1332	29
1333	7
1334	0
1335	35
1336	3
1337	0
1338	128
1339	7
1340	2
1341	9
1342	206
1343	1
1344	0
1345	22
1346	2
1347	3
1348	17
1349	0
1350	34
1351	0
1352	5
1353	1
1354	6
1355	3
1356	10
1357	11
1358	6
1359	0
1360	0
1361	1
1363	0
1364	0
1365	95
1366	136
1367	5
1368	8
1369	0
1370	3
1371	0
1372	0
1373	1
1374	2
1375	0
1376	9
1377	1
1378	4
1379	126
1380	1
1381	13
1382	0
1383	177
1384	10
1385	1
1386	0
1387	2
1388	48
1389	0
1390	13
1391	6
1392	41
1393	3
1394	39
1395	1
1396	0
1397	56
1398	7
1399	3
1400	2
1401	0
1402	98
1403	0
1404	476
1405	15
1406	98
1407	0
1408	29
1409	2
1410	6
1411	4
1412	0
1413	15
1414	20
1415	0
1416	4
1417	2
1418	0
1419	0
1420	0
1421	5
1422	11
1423	5
1424	64
1425	14
1426	8
1427	1
1428	2
1429	7
1430	0
1432	0
1433	4
1434	1
1435	2
1436	3
1437	31
1438	1
1439	32
1440	11
1441	175
1442	100
1443	21
1444	0
1445	327
1446	1
1447	9
1448	0
1449	0
1450	2
1451	0
1452	3
1453	1
1454	2
1455	1
1456	2
1457	1
1458	68
1459	2
1460	1
1461	0
1462	1
1463	8
1464	479
1465	8
1466	7
1468	4
1469	3
1470	4
1471	31
1472	0
1474	0
1475	17
1476	20
1477	11
1478	23
1479	2
1480	5
1481	12
1482	0
1483	29
1484	9
1485	35
1486	7
1487	0
1488	8
1489	0
1490	1
1491	0
1492	113
1493	0
1494	0
1495	0
1496	1
1497	9
1498	4
1499	131
1500	1
1501	45
1502	22
1503	4
1505	12
1506	0
1507	9
1508	0
1509	6
1510	0
1511	22
1512	0
1513	0
1514	3
1515	1
1516	2
1517	24
1518	1
1519	2
1520	5
1521	1
1522	0
1523	0
1524	12
1525	45
1526	1
1527	7
1528	0
1531	1
1532	2
1533	0
1534	0
1535	11
1536	0
1537	18
1538	0
1539	4
1540	0
1541	14
1542	2
1543	8
1544	39
1545	0
1546	21
1547	1
1548	0
1549	0
1550	7
1551	3
1552	21
1553	14
1554	0
1555	62
1556	2
1557	0
1558	14
1559	3
1560	3
1561	1
1562	103
1563	1
1564	9
1565	17
1566	21
1567	31
1568	17
1569	3
1570	40
1571	1
1572	28
1573	22
1574	0
1575	0
1576	0
1577	3
1578	4
1579	0
1580	37
1581	0
1582	7
1583	0
1584	1
1585	3
1586	40
1587	22
1588	0
1589	5
1591	18
1592	16
1593	19
1594	36
1595	66
1596	0
1597	6
1598	5
1599	0
1600	0
1601	0
1602	2
1603	22
1604	26
1605	8
1606	3
1607	64
1608	14
1609	3
1610	499
1611	0
1612	2
1613	6
1614	0
1615	6
1616	0
1617	6
1618	4
1619	1
1620	6
1621	14
1622	1
1623	0
1624	1
1625	0
1626	0
1627	2
1628	0
1629	1
1630	3
1631	0
1632	207
1633	495
1635	70
1636	4
1637	4
1638	4
1639	18
1640	11
1641	0
1642	1
1643	0
1644	0
1645	1
1646	47
1647	0
1649	2
1650	0
1651	147
1652	10
1653	16
1654	11
1655	2
1656	4
1657	10
1658	12
1659	3
1660	9
1662	3
1663	7
1664	4
1665	36
1666	70
1667	1
1668	1
1669	1
1670	4
1671	2
1672	1
1673	0
1674	21
1675	5
1676	3
1677	4
1678	2
1679	0
1680	127
1681	35
1682	2
1683	4
1684	58
1685	0
1686	1
1687	33
1688	13
1689	3
1690	9
1692	6
1693	3
1694	174
1695	2
1696	3
1697	3
1698	6
1699	8
1700	4
1701	1
1702	5
1703	2
1704	7
1705	17
1706	0
1707	3
1708	6
1709	8
1710	21
1711	14
1712	0
1713	2
1714	3
1715	1
1716	0
1717	2
1718	5
1719	0
1720	13
1721	2
1722	1
1723	11
1724	0
1725	2
1726	2
1727	0
1728	0
1729	0
1730	5
1731	1
1732	0
1733	0
1734	0
1735	0
1736	0
1737	0
1738	0
1739	29
1740	0
1741	0
1742	0
1743	8
1744	0
1745	0
1746	0
1747	7
1748	12
1749	18
1750	1
1751	3
1752	0
1753	0
1754	0
1755	5
1756	0
1757	8
1758	5
1759	0
1760	25
1761	0
1762	4
1763	38
1764	1
1765	0
1766	1
1767	0
1768	0
1769	27
1770	73
1771	354
1772	0
1773	1
1774	2
1775	52
1776	6
1777	24
1778	3
1779	9
1780	1
1781	16
1782	2
1783	1
1784	0
1785	5
1786	0
1787	20
1788	1
1789	3
1790	4
1791	0
1792	1
1793	52
1794	0
1795	0
1796	2
1797	1
1798	8
1799	8
1800	67
1801	14
1802	11
1803	11
1804	36
1805	2
1806	0
1807	47
1808	4
1809	11
1810	44
1811	4
1812	72
1813	10
1814	0
1815	1
1816	0
1817	11
1818	3
1819	3
1820	14
1821	4
1822	78
1823	14
1824	94
1825	1
1826	12
1827	6
1828	2
1829	0
1830	3
1831	10
1832	3
1833	5
1834	9
1835	31
1836	5
1837	0
1838	23
1839	0
1840	0
1841	0
1842	0
1843	0
1844	0
1845	0
1846	16
1847	9
1848	7
1849	1
1850	4
1851	2
1852	0
1853	2
1854	7
1855	29
1856	2
1857	0
1858	0
1859	6
1860	0
1861	6
1862	7
1863	0
1864	3
1865	1
1866	0
1868	2
1869	148
1870	10
1871	2
1872	0
1873	8
1874	10
1875	28
1876	0
1877	0
1878	4
1879	7
1880	0
1881	19
1882	12
1883	0
1884	2
1885	1
1886	4
1887	1
1888	3
1889	1
1890	5
1891	2
1892	0
1893	37
1894	21
1895	20
1896	29
1897	9
1898	6
1899	1
1900	0
1901	26
1902	0
1903	2
1904	3
1905	14
1906	1
1907	4
1908	1
1909	1
1910	8
1911	1
1912	10
1913	65
1914	43
1915	9
1916	5
1917	2
1918	0
1919	0
1920	1
1921	15
1922	0
1923	4
1924	34
1925	5
1926	5
1927	4
1928	10
1929	20
1930	2
1931	1
1932	8
1933	144
1934	0
1935	2
1936	7
1937	0
1938	0
1939	0
1940	0
1941	1
1942	0
1943	2
1944	3
1945	0
1946	0
1947	8
1948	7
1949	9
1950	4
1951	67
1952	0
1953	35
1954	28
1955	388
1956	16
1957	6
1958	6
1959	8
1960	0
1961	3
1962	0
1963	5
1964	25
1965	0
1966	46
1967	0
1968	62
1970	12
1971	47
1972	1
1973	3
1974	30
1975	1
1976	0
1978	151
1979	214
1980	0
1981	9
1982	1
1983	0
1984	62
1985	71
1986	0
1987	1
1988	1
1989	2
1990	2
1991	8
1992	5
1993	18
1994	14
1995	31
1996	68
1997	45
1998	1
1999	1
2000	36
2001	12
2002	4
2003	2
2004	2
2005	10
2006	1
2007	0
2009	286
2010	1
2011	1
2012	3
2013	1
2014	1
2015	1
2016	1
2017	1
2018	7
2019	16
2020	1
2021	0
2022	0
2023	55
2024	0
2025	0
2026	2
2027	0
2028	0
2029	6
2030	0
2031	0
2032	1
2034	0
2035	27
2036	0
2037	124
2038	11
2039	0
2040	80
2041	4
2042	5
2043	5
2044	1
2045	0
2046	40
2047	3
2048	40
2049	0
2050	0
2051	2
2052	23
2053	6
2054	4
2055	7
2056	2
2057	23
2058	21
2059	0
2060	0
2061	10
2062	1
2063	1
2064	0
2065	3
2066	0
2067	9
2068	21
2069	0
2070	1
2071	6
2072	4
2073	17
2074	5
2075	0
2076	0
2077	2
2078	0
2079	0
2080	68
2081	0
2082	186
2083	421
2084	2
2085	63
2086	15
2087	4
2088	1
2089	1
2090	12
2091	1
2093	0
2094	7
2095	7
2096	4
2097	0
2098	0
2099	231
2100	0
2101	0
2102	0
2103	6
2104	3
2105	0
2106	2
2107	3
2108	0
2109	1
2110	24
2111	11
2112	9
2113	20
2114	2
2115	1
2116	80
2117	0
2118	146
2119	0
2120	10
2121	19
2122	26
2123	10
2124	47
2125	1
2126	1
2127	3
2128	5
2129	17
2130	1
2131	2
2132	0
2133	2
2134	6
2135	0
2136	12
2137	0
2138	0
2139	3
2140	8
2141	1
2142	0
2143	2
2144	0
2145	6
2146	0
2147	0
2148	0
2149	0
2150	2
2151	2
2152	4
2153	1
2154	6
2155	3
2156	1
2157	2
2158	16
2159	0
2160	1
2161	2
2162	6
2164	236
2165	14
2166	0
2167	0
2168	0
2169	4
2170	22
2171	47
2172	11
2173	15
2174	0
2175	1
2176	0
2177	2
2178	0
2179	0
2180	20
2181	33
2182	19
2183	1
2184	3
2185	208
2186	23
2187	0
2188	3
2189	17
2190	10
2191	2
2192	69
2193	19
2194	24
2195	0
2196	1
2197	28
2198	8
2199	0
2200	5
2201	31
2202	0
2203	13
2205	1
2206	0
2207	48
2208	1
2209	7
2210	4
2211	0
2212	0
2213	0
2214	0
2215	0
2216	18
2217	2
2218	20
2219	3
2220	1
2221	0
2222	2
2223	0
2224	2
2225	28
2226	3
2227	5
2228	12
2229	3
2230	5
2231	0
2232	2
2233	0
2234	0
2235	4
2236	0
2237	0
2239	3
2240	1
2241	2
2242	2
2243	11
2245	9
2246	17
2247	6
2248	35
2249	19
2250	16
2251	1
2252	11
2253	14
2254	0
2255	5
2256	30
2257	2
2258	4
2260	4
2261	52
2262	6
2263	1
2264	7
2265	222
2266	119
2267	0
2268	1
2269	2
2270	2
2271	27
2272	2
2273	17
2274	0
2275	6
2276	48
2277	3
2278	2
2279	1
2280	68
2281	19
2282	9
2283	11
2284	0
2285	0
2286	13
2287	0
2288	0
2289	0
2290	3
2291	7
2292	15
2293	0
2294	0
2295	1
2296	1
2297	5
2298	1
2300	2
2301	3
2302	29
2303	9
2304	0
2305	0
2306	0
2307	8
2308	2
2309	1
2310	1
2311	4
2312	73
2313	0
2314	23
2315	4
2316	2
2317	0
2318	1
2319	0
2320	7
2321	8
2322	0
2323	7
2324	64
2325	0
2326	0
2327	25
2328	1
2329	108
2330	5
2331	11
2332	0
2333	133
2334	0
2335	7
2336	0
2337	4
2338	10
2339	11
2340	86
2341	2
2342	8
2343	0
2344	5
2345	0
2346	7
2347	0
2348	0
2349	2
2350	3
2351	8
2352	28
2353	0
2354	2
2355	3
2356	25
2357	13
2358	29
2359	13
2360	0
2361	16
2362	37
2363	31
2364	9
2365	2
2366	0
2367	14
2368	0
2369	6
2370	38
2371	10
2372	2
2373	1
2374	5
2375	0
2376	67
2377	5
2378	177
2379	0
2380	0
2381	0
2382	6
2383	7
2384	0
2385	3
2386	2
2387	1
2389	7
2390	5
2391	27
2392	29
2393	4
2394	5
2395	48
2396	0
2397	1
2398	1
2399	17
2400	37
2401	1
2402	0
2403	7
2405	2
2406	9
2407	57
2408	21
2409	67
2410	0
2411	233
2412	275
2413	24
2414	47
2415	0
2416	7
2417	1
2418	2
2419	7
2420	1
2421	3
2422	3
2423	0
2424	5
2425	58
2426	8
2427	0
2428	0
2429	1
2430	16
2431	4
2432	0
2433	0
2434	1
2435	0
2436	0
2437	5
2438	1
2439	204
2440	0
2441	1
2442	10
2443	7
2444	14
2445	14
2446	4
2447	12
2448	350
2449	16
2450	0
2451	4
2452	0
2453	45
2454	0
2455	6
2456	0
2457	0
2458	2
2459	78
2460	0
2461	0
2462	0
2463	0
2464	1
2465	0
2466	0
2467	0
2468	3
2469	6
2470	1
2471	2
2472	1
2473	2
2474	1
2475	2
2476	0
2477	0
2478	3
2479	0
2480	0
2481	9
2482	4
2483	13
2484	0
2485	8
2486	5
2487	4
2488	10
2489	0
2490	0
2491	0
2492	1
2493	88
2494	0
2495	0
2496	0
2497	59
2498	4
2499	0
2500	1
2501	116
2502	9
2503	1
2504	70
2505	0
2506	2
2507	1
2508	0
2509	0
2510	5
2511	0
2512	0
2513	79
2514	9
2515	7
2516	2
2517	0
2518	3
2519	3
2520	15
2521	0
2522	9
2523	4
2524	4
2525	43
2526	0
2527	0
2528	0
2529	0
2530	7
2531	4
2532	11
2533	14
2534	18
2535	0
2536	0
2537	0
2538	9
2539	13
2540	16
2541	45
2542	2
2543	9
2544	0
2545	11
2546	7
2547	0
2548	9
2549	2
2550	0
2551	3
2552	137
2553	10
2554	3
2555	44
2556	48
2557	14
2558	0
2559	3
2560	0
2561	0
2562	0
2563	0
2564	285
2565	0
2566	6
2567	1
2568	33
2569	0
2570	1
2571	5
2572	0
2573	136
2574	2
2575	4
2576	0
2577	133
2578	13
2579	6
2580	0
2581	12
2582	14
2583	0
2584	10
2585	290
2586	2
2587	9
2588	49
2589	16
2590	48
2591	5
2592	0
2593	1
2594	5
2595	4
2596	4
2597	0
2598	1
2599	0
2600	7
2601	0
2602	0
2603	3
2604	0
2605	8
2606	145
2607	0
2608	64
2609	12
2610	2
2611	4
2612	1
2613	0
2614	1
2615	0
2616	42
2617	1
2618	4
2619	0
2620	20
2621	5
2622	1
2623	0
2624	2
2625	1
2626	47
2627	20
2628	2
2629	3
2630	23
2631	0
2632	71
2633	5
2634	2
2635	4
2636	20
2637	81
2638	5
2639	27
2640	10
2641	1
2642	0
2643	43
2644	2
2645	0
2646	68
2647	0
2648	0
2649	69
2650	28
2651	4
2652	3
2653	7
2654	11
2655	0
2656	2
2657	4
2658	0
2659	2
2660	1
2661	1
2662	33
2663	5
2664	6
2665	2
2666	4
2667	0
2668	1
2669	0
2670	3
2671	15
2672	15
2673	2
2674	1
2675	32
2676	2
2677	0
2678	0
2679	14
2680	33
2681	15
2682	12
2683	0
2684	5
2685	2
2686	3
2687	1
2688	47
2689	12
2690	0
2691	10
2692	6
2693	80
2695	0
2696	4
2697	0
2698	0
2699	5
2700	28
2701	3
2702	0
2703	3
2704	1
2705	8
2706	3
2707	43
2708	1
2709	0
2710	10
2711	2
2712	2
2713	43
2714	2
2715	20
2716	3
2717	10
2718	1
2719	4
2720	0
2721	2
2722	488
2723	8
2724	2
2725	33
2726	3
2727	11
2728	0
2729	0
2730	13
2731	3
2732	2
2733	44
2734	18
2735	2
2736	0
2737	5
2738	2
2739	0
2740	11
2741	0
2742	8
2743	0
2744	28
2745	0
2746	63
2747	4
2748	4
2749	0
2750	1
2752	67
2753	30
2754	0
2755	7
2756	0
2757	4
2758	19
2759	70
2760	94
2761	16
2762	0
2763	0
2764	0
2765	0
2766	5
2767	0
2768	1
2769	5
2770	0
2771	16
2772	2
2773	1
2774	2
2775	0
2776	9
2777	1
2778	3
2779	3
2780	0
2781	17
2782	6
2783	0
2784	0
2785	6
2786	161
2787	6
2788	0
2789	2
2790	3
2791	7
2792	352
2793	4
2794	27
2795	0
2796	0
2797	0
2798	8
2799	1
2800	0
2801	0
2802	0
2803	61
2804	2
2805	0
2806	1
2807	0
2808	5
2809	0
2810	0
2811	2
2812	10
2813	7
2814	0
2815	0
2816	93
2817	8
2818	0
2819	24
2820	10
2821	0
2822	41
2823	0
2824	2
2825	1
2826	1
2827	1
2828	0
2829	25
2830	9
2831	14
2832	2
2833	2
2834	6
2835	6
2836	14
2837	0
2838	21
2839	0
2840	50
2841	2
2842	9
2843	33
2844	12
2845	0
2846	8
2847	18
2848	3
2849	0
2850	46
2851	1
2852	2
2853	0
2854	2
2855	12
2856	2
2857	24
2858	54
2859	14
2860	4
2862	0
2863	0
2864	9
2865	2
2866	3
2867	0
2868	0
2869	0
2870	3
2871	0
2872	2
2873	2
2874	2
2875	1
2876	22
2878	55
2879	18
2880	2
2881	1
2882	1
2883	2
2884	30
2885	45
2886	4
2887	0
2888	3
2889	3
2890	34
2891	1
2892	0
2893	2
2894	3
2895	48
2896	1
2897	2
2898	0
2899	31
2900	4
2901	27
2902	1
2903	1
2904	3
2905	0
2906	0
2908	12
2909	396
2910	3
2911	0
2912	1
2913	2
2914	0
2915	5
2916	7
2917	8
2918	0
2919	0
2920	2
2921	2
2922	0
2923	6
2924	32
2925	19
2926	106
2927	31
2928	1
2929	12
2930	0
2931	3
2932	0
2933	2
2934	3
2935	25
2936	4
2937	0
2938	0
2939	2
2940	1
2941	1
2942	3
2943	0
2944	12
2945	4
2946	0
2947	0
2948	11
2949	0
2950	2
2951	2
2952	1
2953	4
2954	17
2955	0
2956	0
2957	0
2958	12
2959	4
2960	2
2961	1
2962	10
2963	27
2964	3
2965	2
2966	12
2967	8
2968	4
2969	2
2970	0
2971	23
2972	28
2973	41
2974	2
2975	9
2976	10
2977	24
2978	0
2979	2
2980	15
2981	2
2982	11
2983	255
2984	0
2985	2
2986	1
2987	6
2988	16
2989	9
2990	51
2991	3
2992	0
2993	2
2994	1
2995	7
2996	0
2997	6
2998	8
2999	3
3000	0
3001	20
3002	1
3003	1
3004	4
3005	416
3006	8
3007	0
3008	7
3009	61
3010	67
3011	5
3012	244
3013	0
3014	7
3015	43
3016	107
3017	22
3018	3
3019	3
3020	7
3021	0
3022	5
3023	1
3024	1
3025	206
3026	70
3027	4
3028	233
3029	3
3030	2
3031	3
3032	1
3033	0
3034	4
3035	0
3037	11
3038	0
3039	13
3040	2
3041	3
3042	0
3043	4
3044	30
3045	0
3046	8
3047	7
3048	106
3049	2
3050	103
3051	0
3052	0
3053	0
3054	0
3055	0
3056	9
3057	1
3058	22
3059	14
3060	9
3061	15
3062	2
3063	0
